timestamp,rack_zone,cpu_load_pct,power_draw_kw,ambient_temp_c,inlet_temp_c,outlet_temp_c,humidity_pct,fan_speed_pct,cooling_efficiency_pct,pue,anomaly_flag,anomaly_type
2026-01-19 02:45:00,B2,48.62,17.81,22.1,22.87,32.85,56.67,47.04,91.97,1.375,0,normal
2026-01-19 03:00:00,A1,44.82,16.43,23.3,23.05,32.76,56.68,45.86,87.4,1.38,0,normal
2026-01-19 03:15:00,A2,45.22,16.86,22.41,22.66,32.47,54.97,40.95,91.89,1.356,0,normal
2026-01-19 03:30:00,B1,46.34,16.93,22.87,22.91,32.39,54.26,44.0,93.68,1.347,0,normal
2026-01-19 03:45:00,B2,49.49,17.71,22.56,23.0,32.78,55.13,44.53,90.28,1.382,0,normal
2026-01-19 04:00:00,A1,45.0,16.34,22.19,22.62,32.3,57.08,41.85,91.73,1.375,0,normal
2026-01-19 04:15:00,A2,48.29,17.19,21.34,22.47,32.66,56.77,43.51,88.59,1.375,0,normal
2026-01-19 04:30:00,B1,50.54,17.77,22.91,22.79,33.37,53.51,46.08,88.23,1.369,0,normal
2026-01-19 04:45:00,B2,49.86,17.63,22.42,22.9,32.8,55.47,49.11,88.95,1.394,0,normal
2026-01-19 05:00:00,A1,49.55,17.53,22.52,23.06,32.62,53.07,43.95,88.61,1.376,0,normal
2026-01-19 05:15:00,A2,51.92,18.06,22.82,23.26,33.37,53.29,44.22,86.63,1.36,0,normal
2026-01-19 05:30:00,B1,43.42,17.71,24.28,23.61,34.08,51.87,43.76,89.38,1.344,0,normal
2026-01-19 05:45:00,B2,51.92,19.3,24.8,24.2,33.91,52.21,48.1,90.06,1.381,0,normal
2026-01-19 06:00:00,A1,49.08,17.26,23.61,23.05,33.36,55.25,48.63,86.82,1.378,0,normal
2026-01-19 06:15:00,A2,46.61,16.07,23.33,23.04,33.41,52.18,45.19,89.84,1.365,0,normal
2026-01-19 06:30:00,B1,52.57,18.3,23.03,23.24,33.22,51.95,43.65,89.13,1.409,0,normal
2026-01-19 06:45:00,B2,54.97,18.64,24.15,23.91,33.88,48.14,45.12,87.79,1.394,0,normal
2026-01-19 07:00:00,A1,51.67,18.61,25.07,24.07,34.38,50.32,47.63,89.42,1.371,0,normal
2026-01-19 07:15:00,A2,54.61,18.6,23.98,24.04,34.42,50.14,50.04,89.13,1.353,0,normal
2026-01-19 07:30:00,B1,56.53,18.67,22.83,23.57,34.17,48.52,51.93,87.76,1.389,0,normal
2026-01-19 07:45:00,B2,56.15,19.33,24.79,24.66,35.8,50.07,46.02,89.96,1.408,0,normal
2026-01-19 08:00:00,A1,57.28,19.61,25.11,24.5,34.93,48.76,49.06,88.85,1.424,0,normal
2026-01-19 08:15:00,A2,55.49,17.96,23.69,23.48,33.28,49.57,45.38,91.2,1.384,0,normal
2026-01-19 08:30:00,B1,54.27,18.16,24.87,23.98,34.22,49.35,45.75,88.14,1.416,0,normal
2026-01-19 08:45:00,B2,50.64,17.93,25.16,24.25,34.38,46.69,44.95,88.05,1.364,0,normal
2026-01-19 09:00:00,A1,54.31,18.59,24.96,23.62,34.34,47.62,46.75,87.86,1.385,0,normal
2026-01-19 09:15:00,A2,53.32,18.25,24.64,23.53,33.62,48.39,45.26,90.54,1.372,0,normal
2026-01-19 09:30:00,B1,61.01,19.92,25.83,24.92,35.31,50.56,55.32,86.97,1.418,0,normal
2026-01-19 09:45:00,B2,55.86,19.25,25.08,24.65,34.4,48.27,47.53,87.86,1.374,0,normal
2026-01-19 10:00:00,A1,57.07,19.71,24.52,24.64,35.21,46.01,50.98,91.53,1.399,0,normal
2026-01-19 10:15:00,A2,58.62,19.41,24.27,24.11,35.88,48.12,47.32,85.45,1.376,0,normal
2026-01-19 10:30:00,B1,57.93,18.91,26.34,25.3,35.61,50.79,54.37,88.13,1.429,0,normal
2026-01-19 10:45:00,B2,62.44,19.91,26.03,25.1,35.91,48.86,51.06,86.91,1.404,0,normal
2026-01-19 11:00:00,A1,57.43,19.11,25.78,24.15,34.3,47.87,50.38,87.22,1.405,0,normal
2026-01-19 11:15:00,A2,59.95,19.75,25.53,24.74,34.72,48.11,48.2,85.71,1.376,0,normal
2026-01-19 11:30:00,B1,58.26,19.42,25.53,24.42,35.01,49.55,51.06,86.44,1.377,0,normal
2026-01-19 11:45:00,B2,57.42,20.0,25.25,24.8,35.18,48.63,49.73,87.06,1.385,0,normal
2026-01-19 12:00:00,A1,59.66,19.28,25.67,24.77,34.29,47.42,48.63,88.33,1.416,0,normal
2026-01-19 12:15:00,A2,61.55,19.84,24.69,24.07,35.29,48.45,47.01,88.96,1.412,0,normal
2026-01-19 12:30:00,B1,61.1,20.76,25.54,24.29,35.01,43.66,48.92,84.09,1.421,0,normal
2026-01-19 12:45:00,B2,60.92,19.44,25.81,24.9,35.47,42.71,49.12,85.09,1.383,0,normal
2026-01-19 13:00:00,A1,59.62,19.63,26.37,24.19,34.5,46.35,50.96,88.27,1.413,0,normal
2026-01-19 13:15:00,A2,63.17,19.66,25.97,24.92,35.74,46.16,49.83,88.08,1.402,0,normal
2026-01-19 13:30:00,B1,60.07,19.68,26.46,25.18,35.86,44.85,45.61,84.58,1.395,0,normal
2026-01-19 13:45:00,B2,65.76,20.24,26.77,25.19,36.14,47.91,52.52,88.03,1.41,0,normal
2026-01-19 14:00:00,A1,64.32,20.81,26.57,25.74,36.89,42.07,54.02,86.65,1.413,0,normal
2026-01-19 14:15:00,A2,60.74,19.79,26.18,25.45,36.5,45.09,46.51,88.54,1.417,0,normal
2026-01-19 14:30:00,B1,63.54,19.71,25.85,24.72,36.2,45.31,54.25,85.39,1.427,0,normal
2026-01-19 14:45:00,B2,62.44,20.25,25.21,24.66,34.95,42.92,53.07,84.7,1.414,0,normal
2026-01-19 15:00:00,A1,64.89,20.46,26.18,25.63,36.14,49.96,49.83,86.14,1.424,0,normal
2026-01-19 15:15:00,A2,67.13,21.23,26.67,25.6,36.6,43.85,49.23,85.84,1.448,0,normal
2026-01-19 15:30:00,B1,59.12,18.9,25.79,24.3,34.44,45.74,51.33,86.89,1.413,0,normal
2026-01-19 15:45:00,B2,63.52,20.39,26.65,25.33,35.76,49.24,47.69,86.05,1.411,0,normal
2026-01-19 16:00:00,A1,62.39,20.13,24.5,24.19,35.0,48.89,48.19,90.41,1.412,0,normal
2026-01-19 16:15:00,A2,63.84,19.84,24.63,25.02,36.07,45.27,47.66,84.1,1.432,0,normal
2026-01-19 16:30:00,B1,62.11,19.32,25.73,25.16,36.27,49.46,50.29,85.61,1.394,0,normal
2026-01-19 16:45:00,B2,59.08,19.33,25.27,24.48,34.85,48.86,52.35,86.84,1.394,0,normal
2026-01-19 17:00:00,A1,59.33,20.0,25.79,24.85,35.5,53.63,50.27,87.49,1.424,0,normal
2026-01-19 17:15:00,A2,57.33,19.53,24.88,23.87,34.34,49.68,50.57,89.17,1.391,0,normal
2026-01-19 17:30:00,B1,60.91,19.32,24.24,24.04,34.6,48.78,48.46,89.15,1.411,0,normal
2026-01-19 17:45:00,B2,57.41,18.41,24.51,24.74,34.79,47.51,49.17,89.89,1.413,0,normal
2026-01-19 18:00:00,A1,60.91,19.24,23.6,24.08,34.25,48.07,46.56,88.61,1.378,0,normal
2026-01-19 18:15:00,A2,55.15,18.32,23.71,24.09,34.61,48.21,47.78,85.29,1.38,0,normal
2026-01-19 18:30:00,B1,52.51,18.44,24.84,24.11,33.91,53.36,45.79,85.48,1.405,0,normal
2026-01-19 18:45:00,B2,49.48,17.69,24.65,24.24,33.5,50.71,46.5,90.94,1.378,0,normal
2026-01-19 19:00:00,A1,47.67,17.05,24.22,22.8,32.67,52.24,44.95,91.14,1.345,0,normal
2026-01-19 19:15:00,A2,47.09,17.63,22.84,22.88,33.31,54.66,44.68,90.71,1.361,0,normal
2026-01-19 19:30:00,B1,50.43,17.81,23.52,23.98,32.88,46.46,51.52,87.54,1.389,0,normal
2026-01-19 19:45:00,B2,49.93,17.79,22.87,23.46,33.34,54.79,50.3,88.64,1.393,0,normal
2026-01-19 20:00:00,A1,43.86,16.0,24.19,23.73,33.69,52.42,48.37,88.94,1.369,0,normal
2026-01-19 20:15:00,A2,48.79,16.34,23.01,23.11,32.32,53.56,49.86,87.48,1.379,0,normal
2026-01-19 20:30:00,B1,44.51,16.04,22.58,22.5,32.14,51.09,47.67,90.4,1.357,0,normal
2026-01-19 20:45:00,B2,45.11,16.64,23.13,22.58,31.88,51.55,44.68,93.62,1.38,0,normal
2026-01-19 21:00:00,A1,47.77,17.48,22.62,22.52,32.0,54.58,45.0,88.64,1.39,0,normal
2026-01-19 21:15:00,A2,45.27,15.9,23.78,23.47,33.08,59.02,45.91,91.91,1.38,0,normal
2026-01-19 21:30:00,B1,41.76,16.94,22.34,22.62,31.75,56.25,43.55,88.72,1.355,0,normal
2026-01-19 21:45:00,B2,39.63,15.9,21.84,22.09,31.09,57.08,40.9,87.91,1.357,0,normal
2026-01-19 22:00:00,A1,36.06,15.8,21.29,21.87,31.15,54.11,42.9,93.01,1.356,0,normal
2026-01-19 22:15:00,A2,39.03,15.4,22.48,22.37,32.72,53.44,39.8,90.22,1.353,0,normal
2026-01-19 22:30:00,B1,39.87,16.11,22.08,22.56,32.35,53.25,43.86,92.89,1.364,0,normal
2026-01-19 22:45:00,B2,37.71,15.51,21.48,22.2,31.99,54.08,40.65,93.64,1.351,0,normal
2026-01-19 23:00:00,A1,39.56,16.32,22.98,22.17,31.97,50.81,43.05,89.94,1.377,0,normal
2026-01-19 23:15:00,A2,39.94,15.86,22.61,22.52,31.74,53.89,43.97,92.89,1.365,0,normal
2026-01-19 23:30:00,B1,39.18,16.0,22.14,21.62,31.2,54.39,41.98,89.09,1.344,0,normal
2026-01-19 23:45:00,B2,38.2,16.22,22.92,22.49,32.34,55.35,39.54,89.01,1.374,0,normal
2026-01-20 00:00:00,A1,40.28,15.71,22.47,22.61,32.45,56.12,41.07,92.39,1.361,0,normal
2026-01-20 00:15:00,A2,41.12,16.13,21.54,21.63,31.27,56.7,44.2,87.78,1.35,0,normal
2026-01-20 00:30:00,B1,37.7,14.61,21.39,21.69,31.28,55.92,41.25,91.01,1.325,0,normal
2026-01-20 00:45:00,B2,44.02,16.92,22.5,22.63,33.32,54.71,45.76,92.26,1.365,0,normal
2026-01-20 01:00:00,A1,40.76,16.93,22.24,22.42,32.29,51.68,43.68,92.83,1.382,0,normal
2026-01-20 01:15:00,A2,41.46,15.59,22.11,22.23,31.68,54.72,43.25,89.62,1.314,0,normal
2026-01-20 01:30:00,B1,43.57,16.37,21.51,21.82,31.47,53.82,44.62,92.1,1.316,0,normal
2026-01-20 01:45:00,B2,42.92,16.81,22.4,22.51,31.73,56.93,42.71,88.14,1.37,0,normal
2026-01-20 02:00:00,A1,45.16,16.69,21.61,21.79,32.48,57.83,45.07,88.86,1.363,0,normal
2026-01-20 02:15:00,A2,44.1,16.64,22.04,22.38,32.73,57.8,43.45,90.51,1.37,0,normal
2026-01-20 02:30:00,B1,42.49,16.24,23.02,22.58,32.24,57.28,49.74,90.76,1.353,0,normal
2026-01-20 02:45:00,B2,45.38,16.55,21.81,22.4,33.05,55.19,42.17,88.11,1.329,0,normal
2026-01-20 03:00:00,A1,42.33,16.15,21.32,21.89,31.76,54.18,42.85,93.82,1.341,0,normal
2026-01-20 03:15:00,A2,45.89,16.83,21.71,21.91,31.54,53.51,43.74,86.58,1.385,0,normal
2026-01-20 03:30:00,B1,46.09,16.46,23.01,22.82,32.99,51.65,42.14,89.74,1.36,0,normal
2026-01-20 03:45:00,B2,46.2,16.94,22.65,23.14,33.11,56.94,46.96,90.07,1.359,0,normal
2026-01-20 04:00:00,A1,46.91,17.77,22.51,23.25,33.43,54.15,44.65,86.51,1.327,0,normal
2026-01-20 04:15:00,A2,43.21,16.27,22.38,23.39,32.5,51.55,39.64,92.52,1.332,0,normal
2026-01-20 04:30:00,B1,46.88,16.57,23.07,23.61,33.13,52.23,47.37,88.2,1.386,0,normal
2026-01-20 04:45:00,B2,48.88,17.3,22.38,22.46,33.0,51.87,44.08,89.63,1.366,0,normal
2026-01-20 05:00:00,A1,49.48,17.24,23.18,23.08,33.73,53.59,45.81,89.79,1.389,0,normal
2026-01-20 05:15:00,A2,47.05,16.51,22.68,22.87,33.29,55.56,46.85,86.99,1.356,0,normal
2026-01-20 05:30:00,B1,52.95,18.12,22.7,23.21,34.25,52.15,46.09,86.96,1.356,0,normal
2026-01-20 05:45:00,B2,48.21,17.01,22.97,23.09,33.23,47.65,44.95,92.21,1.367,0,normal
2026-01-20 06:00:00,A1,52.98,17.85,23.26,24.3,34.65,51.88,53.09,88.65,1.372,0,normal
2026-01-20 06:15:00,A2,52.03,18.08,23.58,23.14,32.88,51.63,41.91,83.95,1.368,0,normal
2026-01-20 06:30:00,B1,49.79,17.0,23.88,23.25,33.01,51.16,43.4,88.47,1.365,0,normal
2026-01-20 06:45:00,B2,55.93,17.62,21.66,23.6,33.1,49.95,45.42,88.7,1.377,0,normal
2026-01-20 07:00:00,A1,49.14,17.85,23.52,23.11,32.94,51.48,49.92,89.57,1.367,0,normal
2026-01-20 07:15:00,A2,54.53,17.58,23.9,23.93,33.33,50.82,46.33,84.84,1.372,0,normal
2026-01-20 07:30:00,B1,55.06,18.25,25.16,24.67,35.35,50.29,48.91,88.04,1.419,0,normal
2026-01-20 07:45:00,B2,51.39,17.12,23.74,23.72,33.94,50.93,45.86,87.35,1.387,0,normal
2026-01-20 08:00:00,A1,56.69,18.67,24.62,24.26,33.79,48.76,49.78,88.42,1.395,0,normal
2026-01-20 08:15:00,A2,53.11,18.61,25.54,24.66,34.74,48.32,47.92,89.16,1.389,0,normal
2026-01-20 08:30:00,B1,54.78,18.55,23.98,23.53,34.55,52.12,48.08,89.11,1.397,0,normal
2026-01-20 08:45:00,B2,55.11,19.77,25.12,24.12,34.32,50.02,50.84,90.63,1.4,0,normal
2026-01-20 09:00:00,A1,54.58,19.02,24.52,24.22,34.05,50.32,48.93,92.24,1.373,0,normal
2026-01-20 09:15:00,A2,57.29,18.58,24.81,23.58,33.23,50.92,46.49,85.87,1.372,0,normal
2026-01-20 09:30:00,B1,57.7,18.52,24.74,24.8,34.48,49.11,49.74,87.19,1.361,0,normal
2026-01-20 09:45:00,B2,52.08,19.4,24.88,24.13,34.44,49.75,52.67,89.85,1.413,0,normal
2026-01-20 10:00:00,A1,59.91,20.17,27.05,25.37,35.69,43.99,51.18,86.87,1.402,0,normal
2026-01-20 10:15:00,A2,53.31,18.78,26.01,23.95,33.98,47.69,47.83,83.22,1.402,0,normal
2026-01-20 10:30:00,B1,60.31,19.69,26.25,24.58,34.93,46.63,46.46,86.88,1.409,0,normal
2026-01-20 10:45:00,B2,61.08,19.87,25.96,24.83,35.33,50.53,51.41,89.42,1.42,0,normal
2026-01-20 11:00:00,A1,56.31,18.17,24.77,24.51,34.34,48.71,50.47,85.52,1.392,0,normal
2026-01-20 11:15:00,A2,58.5,19.41,26.03,24.11,34.67,45.13,49.44,87.89,1.382,0,normal
2026-01-20 11:30:00,B1,57.39,19.25,26.49,25.23,35.03,47.2,49.53,84.09,1.387,0,normal
2026-01-20 11:45:00,B2,60.07,19.11,25.38,24.56,34.76,46.63,55.64,89.01,1.397,0,normal
2026-01-20 12:00:00,A1,60.39,19.46,26.51,25.06,35.98,47.17,51.71,87.6,1.384,0,normal
2026-01-20 12:15:00,A2,63.51,20.87,26.38,25.37,36.19,43.85,53.46,85.79,1.4,0,normal
2026-01-20 12:30:00,B1,65.27,20.5,27.09,25.75,36.78,46.83,51.53,85.69,1.401,0,normal
2026-01-20 12:45:00,B2,65.93,21.43,25.75,24.93,36.59,45.51,50.67,83.97,1.409,0,normal
2026-01-20 13:00:00,A1,61.65,18.98,25.34,24.99,35.55,46.62,51.45,89.08,1.398,0,normal
2026-01-20 13:15:00,A2,62.87,19.78,25.78,24.2,34.85,44.42,49.48,85.59,1.411,0,normal
2026-01-20 13:30:00,B1,59.64,18.93,26.84,25.06,35.44,44.76,49.55,88.08,1.421,0,normal
2026-01-20 13:45:00,B2,62.0,19.22,24.86,24.66,35.09,48.68,50.92,85.6,1.4,0,normal
2026-01-20 14:00:00,A1,66.44,20.08,24.69,24.69,35.11,43.86,49.77,90.79,1.388,0,normal
2026-01-20 14:15:00,A2,68.12,21.01,25.95,24.75,35.69,44.11,51.79,89.16,1.388,0,normal
2026-01-20 14:30:00,B1,61.32,19.86,25.58,25.11,35.81,46.27,50.24,90.99,1.408,0,normal
2026-01-20 14:45:00,B2,62.82,19.7,25.8,24.58,35.38,44.82,52.15,90.97,1.399,0,normal
2026-01-20 15:00:00,A1,64.06,19.26,26.3,25.25,35.98,44.72,49.43,85.62,1.411,0,normal
2026-01-20 15:15:00,A2,64.59,20.9,25.33,24.99,36.09,47.07,46.31,85.32,1.415,0,normal
2026-01-20 15:30:00,B1,61.68,19.54,24.46,24.44,35.04,43.72,49.0,91.1,1.423,0,normal
2026-01-20 15:45:00,B2,64.26,19.85,26.73,25.86,36.41,45.02,52.12,86.39,1.389,0,normal
2026-01-20 16:00:00,A1,61.64,19.82,24.82,24.55,34.76,51.98,51.87,88.88,1.388,0,normal
2026-01-20 16:15:00,A2,62.19,19.86,24.68,24.7,34.69,48.71,48.45,86.23,1.402,0,normal
2026-01-20 16:30:00,B1,62.91,19.89,25.88,25.03,36.26,46.31,51.55,85.91,1.392,0,normal
2026-01-20 16:45:00,B2,60.9,19.66,24.88,24.76,35.03,49.14,52.23,88.95,1.379,0,normal
2026-01-20 17:00:00,A1,59.05,18.78,24.96,24.96,35.04,49.75,51.11,84.12,1.418,0,normal
2026-01-20 17:15:00,A2,58.98,19.66,25.17,24.59,34.88,50.98,47.45,89.03,1.384,0,normal
2026-01-20 17:30:00,B1,58.12,18.76,25.42,24.86,35.15,48.81,47.68,88.62,1.379,0,normal
2026-01-20 17:45:00,B2,56.47,18.56,24.44,24.63,35.61,51.54,49.62,87.13,1.375,0,normal
2026-01-20 18:00:00,A1,55.73,19.12,25.43,24.92,35.08,45.22,52.28,88.0,1.411,0,normal
2026-01-20 18:15:00,A2,59.13,19.64,23.11,23.63,35.14,47.7,48.58,88.39,1.381,0,normal
2026-01-20 18:30:00,B1,55.56,19.43,24.72,24.53,34.83,50.71,48.03,88.56,1.371,0,normal
2026-01-20 18:45:00,B2,52.4,18.55,23.63,23.65,34.59,51.4,44.07,90.0,1.369,0,normal
2026-01-20 19:00:00,A1,53.67,18.28,24.82,24.48,35.03,48.99,47.15,86.87,1.388,0,normal
2026-01-20 19:15:00,A2,50.09,17.06,23.95,23.75,33.9,51.9,45.07,93.82,1.392,0,normal
2026-01-20 19:30:00,B1,52.6,18.71,23.34,23.56,34.32,50.28,47.12,88.42,1.392,0,normal
2026-01-20 19:45:00,B2,49.59,18.29,24.01,23.69,34.12,51.37,43.17,88.77,1.366,0,normal
2026-01-20 20:00:00,A1,47.4,17.02,24.02,23.5,33.62,54.55,45.15,92.77,1.366,0,normal
2026-01-20 20:15:00,A2,47.71,17.76,23.74,23.43,34.24,54.61,43.68,86.0,1.405,0,normal
2026-01-20 20:30:00,B1,41.9,16.13,22.62,22.49,31.89,50.72,46.03,93.72,1.373,0,normal
2026-01-20 20:45:00,B2,42.05,17.0,22.83,22.55,31.75,50.89,42.14,90.34,1.355,0,normal
2026-01-20 21:00:00,A1,41.04,15.95,23.0,23.26,32.54,52.6,43.05,89.3,1.324,0,normal
2026-01-20 21:15:00,A2,43.46,17.45,22.86,22.9,33.28,53.72,45.21,87.98,1.355,0,normal
2026-01-20 21:30:00,B1,46.56,17.45,23.23,22.86,33.27,52.6,44.25,87.26,1.349,0,normal
2026-01-20 21:45:00,B2,47.13,17.79,21.47,22.33,31.98,56.59,50.19,89.25,1.35,0,normal
2026-01-20 22:00:00,A1,42.75,16.23,22.79,23.03,31.73,55.3,46.58,90.6,1.346,0,normal
2026-01-20 22:15:00,A2,41.96,16.43,22.32,22.18,31.7,55.65,43.8,91.41,1.353,0,normal
2026-01-20 22:30:00,B1,36.05,14.82,21.91,21.41,30.31,52.18,42.73,91.57,1.346,0,normal
2026-01-20 22:45:00,B2,38.78,16.07,21.89,21.59,30.83,57.73,37.46,89.85,1.338,0,normal
2026-01-20 23:00:00,A1,37.98,16.0,22.14,21.53,30.5,49.13,45.14,93.22,1.33,0,normal
2026-01-20 23:15:00,A2,38.26,16.47,20.05,20.9,29.67,57.32,43.17,96.05,1.338,0,normal
2026-01-20 23:30:00,B1,39.31,15.97,21.73,21.64,31.86,57.67,42.64,93.43,1.342,0,normal
2026-01-20 23:45:00,B2,38.62,15.96,21.58,22.44,31.6,54.78,44.45,90.21,1.319,0,normal
2026-01-21 00:00:00,A1,35.12,14.95,22.39,22.04,31.86,58.63,43.67,92.0,1.354,0,normal
2026-01-21 00:15:00,A2,41.86,16.39,21.56,22.02,31.52,55.77,42.7,91.49,1.343,0,normal
2026-01-21 00:30:00,B1,37.74,15.35,21.89,21.52,30.45,56.09,43.2,93.78,1.343,0,normal
2026-01-21 00:45:00,B2,41.21,16.26,22.93,22.58,32.34,56.74,46.18,89.64,1.355,0,normal
2026-01-21 01:00:00,A1,45.98,17.01,22.6,22.18,31.82,63.01,45.64,88.01,1.365,0,normal
2026-01-21 01:15:00,A2,39.21,15.68,22.55,22.23,31.61,58.95,42.63,92.62,1.355,0,normal
2026-01-21 01:30:00,B1,35.8,15.22,21.72,22.56,31.91,57.5,43.32,91.9,1.324,0,normal
2026-01-21 01:45:00,B2,41.67,16.04,22.36,22.67,31.93,53.9,47.08,88.32,1.361,0,normal
2026-01-21 02:00:00,A1,45.52,16.6,21.93,22.43,31.56,56.15,46.44,91.22,1.356,0,normal
2026-01-21 02:15:00,A2,48.11,17.68,21.99,22.93,32.81,53.95,43.07,92.94,1.383,0,normal
2026-01-21 02:30:00,B1,41.01,16.19,22.4,22.23,32.17,57.43,44.87,89.14,1.368,0,normal
2026-01-21 02:45:00,B2,45.71,16.95,21.85,22.2,31.63,55.79,45.6,88.34,1.381,0,normal
2026-01-21 03:00:00,A1,43.96,16.02,23.16,23.48,33.24,52.86,47.66,89.92,1.35,0,normal
2026-01-21 03:15:00,A2,45.37,16.98,22.24,22.21,32.58,55.34,44.6,91.13,1.382,0,normal
2026-01-21 03:30:00,B1,52.52,18.24,22.78,23.13,33.22,53.1,45.93,88.79,1.379,0,normal
2026-01-21 03:45:00,B2,43.1,16.38,23.37,23.01,32.7,55.09,41.58,91.97,1.374,0,normal
2026-01-21 04:00:00,A1,47.83,18.24,23.2,22.8,32.71,52.65,43.95,89.86,1.381,0,normal
2026-01-21 04:15:00,A2,48.84,16.27,21.84,22.9,32.57,54.36,48.43,91.4,1.374,0,normal
2026-01-21 04:30:00,B1,50.81,18.11,23.05,23.14,32.78,55.69,46.81,87.77,1.36,0,normal
2026-01-21 04:45:00,B2,48.9,17.81,23.4,23.5,33.05,53.66,45.99,87.01,1.388,0,normal
2026-01-21 05:00:00,A1,49.84,17.9,23.54,23.58,33.72,52.64,49.32,88.47,1.381,0,normal
2026-01-21 05:15:00,A2,48.57,17.4,22.45,22.8,33.03,53.66,48.04,87.05,1.347,0,normal
2026-01-21 05:30:00,B1,50.56,17.94,22.84,23.75,34.1,54.45,45.13,89.88,1.367,0,normal
2026-01-21 05:45:00,B2,49.47,18.04,23.95,23.28,33.1,50.17,48.82,85.4,1.359,0,normal
2026-01-21 06:00:00,A1,52.14,17.64,23.03,23.79,34.33,52.87,43.48,88.1,1.357,0,normal
2026-01-21 06:15:00,A2,50.11,17.82,23.43,23.76,33.89,54.87,47.67,88.56,1.389,0,normal
2026-01-21 06:30:00,B1,52.25,18.1,24.68,24.57,34.72,52.91,48.45,86.66,1.363,0,normal
2026-01-21 06:45:00,B2,51.6,17.48,23.84,23.66,32.4,51.45,49.44,88.25,1.361,0,normal
2026-01-21 07:00:00,A1,54.7,18.76,23.56,23.4,33.31,52.41,48.25,88.5,1.415,0,normal
2026-01-21 07:15:00,A2,52.2,17.79,23.6,24.27,33.77,51.67,46.94,91.07,1.374,0,normal
2026-01-21 07:30:00,B1,48.4,16.87,24.46,23.52,33.69,52.01,45.75,87.18,1.387,0,normal
2026-01-21 07:45:00,B2,56.03,18.41,23.59,23.48,33.82,45.57,53.69,88.97,1.404,0,normal
2026-01-21 08:00:00,A1,51.17,17.61,24.37,23.7,33.33,46.29,47.03,89.74,1.394,0,normal
2026-01-21 08:15:00,A2,52.14,18.65,24.84,23.67,33.89,51.6,48.35,88.48,1.388,0,normal
2026-01-21 08:30:00,B1,52.66,18.42,25.54,24.49,34.05,45.77,43.28,87.4,1.389,0,normal
2026-01-21 08:45:00,B2,57.78,19.76,25.29,24.3,34.28,49.67,46.9,85.69,1.406,0,normal
2026-01-21 09:00:00,A1,49.78,17.47,24.57,23.66,33.37,47.73,47.66,92.28,1.377,0,normal
2026-01-21 09:15:00,A2,62.87,20.41,25.82,25.36,36.22,46.03,47.03,87.15,1.42,0,normal
2026-01-21 09:30:00,B1,58.33,20.48,25.04,24.67,35.65,48.73,50.31,87.16,1.394,0,normal
2026-01-21 09:45:00,B2,56.81,19.06,24.58,24.19,34.3,48.15,46.84,91.83,1.391,0,normal
2026-01-21 10:00:00,A1,56.65,19.35,25.31,24.52,35.38,52.11,46.35,88.27,1.424,0,normal
2026-01-21 10:15:00,A2,57.98,19.61,26.37,24.94,35.36,45.87,47.61,92.06,1.396,0,normal
2026-01-21 10:30:00,B1,59.08,18.76,25.69,24.59,35.14,50.2,52.57,84.95,1.402,0,normal
2026-01-21 10:45:00,B2,59.92,19.79,25.67,24.79,35.26,47.62,50.27,86.97,1.41,0,normal
2026-01-21 11:00:00,A1,60.26,19.85,26.71,25.38,35.81,45.22,48.02,84.67,1.416,0,normal
2026-01-21 11:15:00,A2,59.7,19.29,24.93,24.45,35.11,48.27,50.96,87.37,1.404,0,normal
2026-01-21 11:30:00,B1,59.57,19.0,25.08,24.69,35.46,47.63,51.21,87.35,1.381,0,normal
2026-01-21 11:45:00,B2,60.23,19.8,24.92,24.23,34.39,46.34,48.37,86.7,1.403,0,normal
2026-01-21 12:00:00,A1,60.66,19.27,26.16,24.81,35.26,46.76,51.82,87.3,1.41,0,normal
2026-01-21 12:15:00,A2,64.36,21.25,26.06,24.95,36.33,44.78,52.84,86.05,1.43,0,normal
2026-01-21 12:30:00,B1,63.55,20.31,26.91,25.28,36.03,44.23,52.55,86.49,1.426,0,normal
2026-01-21 12:45:00,B2,55.53,18.33,26.14,25.16,35.55,47.68,47.34,86.47,1.415,0,normal
2026-01-21 13:00:00,A1,64.57,20.05,25.76,25.36,36.55,45.51,48.36,89.42,1.397,0,normal
2026-01-21 13:15:00,A2,63.84,20.07,26.0,24.77,35.26,45.83,46.66,84.86,1.397,0,normal
2026-01-21 13:30:00,B1,63.64,21.25,26.05,25.31,35.98,46.66,49.28,87.25,1.416,0,normal
2026-01-21 13:45:00,B2,63.0,19.54,24.96,24.57,35.54,46.68,49.25,85.04,1.423,0,normal
2026-01-21 14:00:00,A1,66.82,20.81,27.56,25.68,37.02,43.03,51.05,84.66,1.421,0,normal
2026-01-21 14:15:00,A2,66.52,20.41,26.21,24.87,34.75,49.1,50.94,85.18,1.406,0,normal
2026-01-21 14:30:00,B1,62.43,20.19,25.97,25.4,35.72,46.65,54.32,86.8,1.385,0,normal
2026-01-21 14:45:00,B2,65.22,20.2,26.16,24.82,35.18,46.07,49.97,86.97,1.42,0,normal
2026-01-21 15:00:00,A1,61.79,19.37,26.16,25.07,35.61,47.62,50.04,85.08,1.407,0,normal
2026-01-21 15:15:00,A2,60.61,19.54,25.58,24.47,34.63,47.36,45.46,86.6,1.398,0,normal
